date,ETF,Method,model,hyperparam_method,train_period,val_period,RMSE
2019-04-01,XLP,causal,XGBR,optuna,60,12,0.036898551480298095
2019-04-01,XLP,causal,XGBR,random,36,12,0.03713413309734029
2019-04-01,XLP,causal,XGBR,random,60,12,0.037336861255702486
2019-04-01,XLP,selectkbest,LGBMR,optuna,36,12,0.036538183327767156
2019-04-01,XLP,selectkbest,LGBMR,optuna,60,12,0.03653042508349986
2019-04-01,XLP,selectkbest,LGBMR,random,36,12,0.036631041859866015
2019-04-01,XLP,selectkbest,LGBMR,random,60,12,0.036631041859866015
2019-04-01,XLP,selectkbest,RFR,optuna,36,12,0.037439856807476114
2019-04-01,XLP,selectkbest,RFR,optuna,60,12,0.03741748729836779
2019-04-01,XLP,selectkbest,RFR,random,36,12,0.03721198826361888
2019-04-01,XLP,selectkbest,RFR,random,60,12,0.03721198826361888
2019-04-01,XLP,selectkbest,XGBR,optuna,36,12,0.036425294987888754
2019-04-01,XLP,selectkbest,XGBR,optuna,60,12,0.036117655149353084
2019-04-01,XLP,selectkbest,XGBR,random,36,12,0.036433818440781585
2019-04-01,XLP,selectkbest,XGBR,random,60,12,0.036433818440781585
2019-04-01,XLP,shap,LGBMR,optuna,36,12,0.03741588975984538
2019-04-01,XLP,shap,LGBMR,optuna,60,12,0.03740271265998576
2019-04-01,XLP,shap,LGBMR,random,36,12,0.037043259420267816
2019-04-01,XLP,shap,LGBMR,random,60,12,0.037043259420267816
2019-04-01,XLP,shap,RFR,optuna,36,12,0.03751223839319212
2019-04-01,XLP,shap,RFR,optuna,60,12,0.03782818754422805
2019-04-01,XLP,shap,RFR,random,36,12,0.03750195150513022
2019-04-01,XLP,shap,RFR,random,60,12,0.03750195150513022
2019-04-01,XLP,shap,XGBR,optuna,36,12,0.0369301102368514
2019-04-01,XLP,shap,XGBR,optuna,60,12,0.036858825790561975
2019-04-01,XLP,shap,XGBR,random,36,12,0.03800395989666015
2019-04-01,XLP,shap,XGBR,random,60,12,0.03800395989666015
2019-04-01,XLU,causal,LGBMR,optuna,36,12,0.033024994436735365
2019-04-01,XLU,causal,LGBMR,optuna,60,12,0.029858982457993878
2019-04-01,XLU,causal,LGBMR,random,36,12,0.03154200673122368
2019-04-01,XLU,causal,LGBMR,random,60,12,0.03452652465064533
2019-04-01,XLU,causal,RFR,optuna,36,12,0.0287444053159355
2019-04-01,XLU,causal,RFR,optuna,60,12,0.029082855047858895
2019-04-01,XLU,causal,RFR,random,36,12,0.03069411226439396
2019-04-01,XLU,causal,RFR,random,60,12,0.030767862167585272
2019-04-01,XLU,causal,XGBR,optuna,36,12,0.03019167344939062
2019-04-01,XLU,causal,XGBR,optuna,60,12,0.032687501015589766
2019-04-01,XLU,causal,XGBR,random,36,12,0.02816029391554367
2019-04-01,XLU,causal,XGBR,random,60,12,0.027518112845918118
2019-04-01,XLU,selectkbest,LGBMR,optuna,36,12,0.03175351354731361
2019-04-01,XLU,selectkbest,LGBMR,optuna,60,12,0.03179656891456436
2019-04-01,XLU,selectkbest,LGBMR,random,36,12,0.031693296337122215
2019-04-01,XLU,selectkbest,LGBMR,random,60,12,0.031693296337122215
2019-04-01,XLU,selectkbest,RFR,optuna,36,12,0.032094857892401296
2019-04-01,XLU,selectkbest,RFR,optuna,60,12,0.03209931911659892
2019-04-01,XLU,selectkbest,RFR,random,36,12,0.03169541741080012
2019-04-01,XLU,selectkbest,RFR,random,60,12,0.03169541741080012
2019-04-01,XLU,selectkbest,XGBR,optuna,36,12,0.03250162217047265
2019-04-01,XLU,selectkbest,XGBR,optuna,60,12,0.033678492648016777
2019-04-01,XLU,selectkbest,XGBR,random,36,12,0.03251505765617743
2019-04-01,XLU,selectkbest,XGBR,random,60,12,0.03251505765617743
2019-04-01,XLU,shap,LGBMR,optuna,36,12,0.029563294975672623
2019-04-01,XLU,shap,LGBMR,optuna,60,12,0.02966077658720185
2019-04-01,XLU,shap,LGBMR,random,36,12,0.02880902402834718
2019-04-01,XLU,shap,LGBMR,random,60,12,0.02880902402834718
2019-04-01,XLU,shap,RFR,optuna,36,12,0.030329006479898106
2019-04-01,XLU,shap,RFR,optuna,60,12,0.0292432014400104
2019-04-01,XLU,shap,RFR,random,36,12,0.030290791615100524
2019-04-01,XLU,shap,RFR,random,60,12,0.030290791615100524
2019-04-01,XLU,shap,XGBR,optuna,36,12,0.030544190014542505
2019-04-01,XLU,shap,XGBR,optuna,60,12,0.030047252585533594
2019-04-01,XLU,shap,XGBR,random,36,12,0.028833871771742514
2019-04-01,XLU,shap,XGBR,random,60,12,0.028833871771742514
2019-04-01,XLV,causal,LGBMR,optuna,36,12,0.03706299268559992
2019-04-01,XLV,causal,LGBMR,optuna,60,12,0.03819073917736017
2019-04-01,XLV,causal,LGBMR,random,36,12,0.03685486173505957
2019-04-01,XLV,causal,LGBMR,random,60,12,0.03652637435285144
2019-04-01,XLV,causal,RFR,optuna,36,12,0.03532732412085315
2019-04-01,XLV,causal,RFR,optuna,60,12,0.035137956568065835
2019-04-01,XLV,causal,RFR,random,36,12,0.034541389009599285
2019-04-01,XLV,causal,RFR,random,60,12,0.03584817852973759
2019-04-01,XLV,causal,XGBR,optuna,36,12,0.03616054866069482
2019-04-01,XLV,causal,XGBR,optuna,60,12,0.03523616521321776
2019-04-01,XLV,causal,XGBR,random,36,12,0.03547815009203277
2019-04-01,XLV,causal,XGBR,random,60,12,0.03576748871567757
2019-04-01,XLV,selectkbest,LGBMR,optuna,36,12,0.03535291051005638
2019-04-01,XLV,selectkbest,LGBMR,optuna,60,12,0.03548705749788839
2019-04-01,XLV,selectkbest,LGBMR,random,36,12,0.03555715584395781
2019-04-01,XLV,selectkbest,LGBMR,random,60,12,0.03555715584395781
2019-04-01,XLV,selectkbest,RFR,optuna,36,12,0.03479998975694889
2019-04-01,XLV,selectkbest,RFR,optuna,60,12,0.0346221409716978
2019-04-01,XLV,selectkbest,RFR,random,36,12,0.03445186352423565
2019-04-01,XLV,selectkbest,RFR,random,60,12,0.03445186352423565
2019-04-01,XLV,selectkbest,XGBR,optuna,36,12,0.035787526914883155
2019-04-01,XLV,selectkbest,XGBR,optuna,60,12,0.035823941517043795
2019-04-01,XLV,selectkbest,XGBR,random,36,12,0.03402500933759393
2019-04-01,XLV,selectkbest,XGBR,random,60,12,0.03402500933759393
2019-04-01,XLV,shap,LGBMR,optuna,36,12,0.036233812264069146
2019-04-01,XLV,shap,LGBMR,optuna,60,12,0.036366337996633816
2019-04-01,XLV,shap,LGBMR,random,36,12,0.036402781384774666
2019-04-01,XLV,shap,LGBMR,random,60,12,0.036402781384774666
2019-04-01,XLV,shap,RFR,optuna,36,12,0.035813682562349236
2019-04-01,XLV,shap,RFR,optuna,60,12,0.036254213900558
2019-04-01,XLV,shap,RFR,random,36,12,0.036168825302257
2019-04-01,XLV,shap,RFR,random,60,12,0.036168825302257
2019-04-01,XLV,shap,XGBR,optuna,36,12,0.03579310946270524
2019-04-01,XLV,shap,XGBR,optuna,60,12,0.035807635236346176
2019-04-01,XLV,shap,XGBR,random,36,12,0.03651917603221419
2019-04-01,XLV,shap,XGBR,random,60,12,0.03651917603221419
2019-04-01,XLY,causal,LGBMR,optuna,36,12,0.03431133629053948
2019-04-01,XLY,causal,LGBMR,optuna,60,12,0.03409461475294394
2019-04-01,XLY,causal,LGBMR,random,36,12,0.03439987981451968
2019-04-01,XLY,causal,LGBMR,random,60,12,0.034393209658169804
2019-04-01,XLY,causal,RFR,optuna,36,12,0.03483397770432973
2019-04-01,XLY,causal,RFR,optuna,60,12,0.03470909530161825
2019-04-01,XLY,causal,RFR,random,36,12,0.03343111600280831
2019-04-01,XLY,causal,RFR,random,60,12,0.03361885388302742
2019-04-01,XLY,causal,XGBR,optuna,36,12,0.03463329999458026
2019-04-01,XLY,causal,XGBR,optuna,60,12,0.03464776082037001
2019-04-01,XLY,causal,XGBR,random,36,12,0.03386288317031621
2019-04-01,XLY,causal,XGBR,random,60,12,0.034646946180134176
2019-04-01,XLY,selectkbest,LGBMR,optuna,36,12,0.03493620754543486
2019-04-01,XLY,selectkbest,LGBMR,optuna,60,12,0.03492903696207286
2019-04-01,XLY,selectkbest,LGBMR,random,36,12,0.03479958187611603
2019-04-01,XLY,selectkbest,LGBMR,random,60,12,0.03479958187611603
2019-04-01,XLY,selectkbest,RFR,optuna,36,12,0.03811112733897294
2019-04-01,XLY,selectkbest,RFR,optuna,60,12,0.03825904417168721
2019-04-01,XLY,selectkbest,RFR,random,36,12,0.03768069220869385
2019-04-01,XLY,selectkbest,RFR,random,60,12,0.03768069220869385
2019-04-01,XLY,selectkbest,XGBR,optuna,36,12,0.03592768131434984
2019-04-01,XLY,selectkbest,XGBR,optuna,60,12,0.03571106738010277
2019-04-01,XLY,selectkbest,XGBR,random,36,12,0.036210981768092815
2019-04-01,XLY,selectkbest,XGBR,random,60,12,0.036210981768092815
2019-04-01,XLY,shap,LGBMR,optuna,36,12,0.033380587637991184
2019-04-01,XLY,shap,LGBMR,optuna,60,12,0.03353642673283777
2019-04-01,XLY,shap,LGBMR,random,36,12,0.03367181576896967
2019-04-01,XLY,shap,LGBMR,random,60,12,0.03367181576896967
2019-04-01,XLY,shap,RFR,optuna,36,12,0.03290976679055691
2019-04-01,XLY,shap,RFR,optuna,60,12,0.03339482693607524
2019-04-01,XLY,shap,RFR,random,36,12,0.03316154623898965
2019-04-01,XLY,shap,RFR,random,60,12,0.03316154623898965
2019-04-01,XLY,shap,XGBR,optuna,36,12,0.03465419789323497
2019-04-01,XLY,shap,XGBR,optuna,60,12,0.034371419509424926
2019-04-01,XLY,shap,XGBR,random,36,12,0.03354222178207869
2019-04-01,XLY,shap,XGBR,random,60,12,0.03354222178207869
2019-05-01,IYR,causal,LGBMR,optuna,36,12,0.03348116442163973
2019-05-01,IYR,causal,LGBMR,optuna,60,12,0.033328156970822205
2019-05-01,IYR,causal,LGBMR,random,36,12,0.03228124746917674
2019-05-01,IYR,causal,LGBMR,random,60,12,0.03239457329559648
2019-05-01,IYR,causal,RFR,optuna,36,12,0.03667927175750855
2019-05-01,IYR,causal,RFR,optuna,60,12,0.038680605735266396
2019-05-01,IYR,causal,RFR,random,36,12,0.03877260383270464
2019-05-01,IYR,causal,RFR,random,60,12,0.03579949443360821
2019-05-01,IYR,causal,XGBR,optuna,36,12,0.035113629143823294
2019-05-01,IYR,causal,XGBR,optuna,60,12,0.0345656047063927
2019-05-01,IYR,causal,XGBR,random,36,12,0.0384647731876594
2019-05-01,IYR,causal,XGBR,random,60,12,0.040416062623648004
2019-05-01,IYR,selectkbest,LGBMR,optuna,36,12,0.036079514592894026
2019-05-01,IYR,selectkbest,LGBMR,optuna,60,12,0.03572901882589246
2019-05-01,IYR,selectkbest,LGBMR,random,36,12,0.035719441807877145
2019-05-01,IYR,selectkbest,LGBMR,random,60,12,0.035719441807877145
2019-05-01,IYR,selectkbest,RFR,optuna,36,12,0.03930611831321543
2019-05-01,IYR,selectkbest,RFR,optuna,60,12,0.03942843562055663
2019-05-01,IYR,selectkbest,RFR,random,36,12,0.04074491173732235
2019-05-01,IYR,selectkbest,RFR,random,60,12,0.04074491173732235
2019-05-01,IYR,selectkbest,XGBR,optuna,36,12,0.036216010183498
2019-05-01,IYR,selectkbest,XGBR,optuna,60,12,0.03619804705347768
2019-05-01,IYR,selectkbest,XGBR,random,36,12,0.03651567388378853
2019-05-01,IYR,selectkbest,XGBR,random,60,12,0.03651567388378853
2019-05-01,IYR,shap,LGBMR,optuna,36,12,0.03472410457956551
2019-05-01,IYR,shap,LGBMR,optuna,60,12,0.03539042729605925
2019-05-01,IYR,shap,LGBMR,random,36,12,0.03458081441280912
2019-05-01,IYR,shap,LGBMR,random,60,12,0.03458081441280912
2019-05-01,IYR,shap,RFR,optuna,36,12,0.036114919055681434
2019-05-01,IYR,shap,RFR,optuna,60,12,0.035929116973613305
2019-05-01,IYR,shap,RFR,random,36,12,0.03670733898652784
2019-05-01,IYR,shap,RFR,random,60,12,0.03670733898652784
2019-05-01,IYR,shap,XGBR,optuna,36,12,0.0360418581157402
2019-05-01,IYR,shap,XGBR,optuna,60,12,0.03568967657186292
2019-05-01,IYR,shap,XGBR,random,36,12,0.035778675098320556
2019-05-01,IYR,shap,XGBR,random,60,12,0.035778675098320556
2019-05-01,SPY,causal,LGBMR,optuna,36,12,0.02172137383208963
2019-05-01,SPY,causal,LGBMR,optuna,60,12,0.02172137383208963
2019-05-01,SPY,causal,LGBMR,random,36,12,0.02172137383208963
2019-05-01,SPY,causal,LGBMR,random,60,12,0.021723658298898458
2019-05-01,SPY,causal,RFR,optuna,36,12,0.020572524175717605
2019-05-01,SPY,causal,RFR,optuna,60,12,0.02347992160175168
2019-05-01,SPY,causal,RFR,random,36,12,0.019912806830003474
2019-05-01,SPY,causal,RFR,random,60,12,0.02286091942987978
2019-05-01,SPY,causal,XGBR,optuna,36,12,0.02172530571932581
2019-05-01,SPY,causal,XGBR,optuna,60,12,0.02163298282877359
2019-05-01,SPY,causal,XGBR,random,36,12,0.021517942183448772
2019-05-01,SPY,causal,XGBR,random,60,12,0.021287410830431796
2019-05-01,SPY,selectkbest,LGBMR,optuna,36,12,0.02172137383208963
2019-05-01,SPY,selectkbest,LGBMR,optuna,60,12,0.02172137383208963
2019-05-01,SPY,selectkbest,LGBMR,random,36,12,0.020284290763488533
2019-05-01,SPY,selectkbest,LGBMR,random,60,12,0.020284290763488533
2019-05-01,SPY,selectkbest,RFR,optuna,36,12,0.018373873023204118
2019-05-01,SPY,selectkbest,RFR,optuna,60,12,0.018373656019684846
2019-05-01,SPY,selectkbest,RFR,random,36,12,0.018360843998539333
2019-05-01,SPY,selectkbest,RFR,random,60,12,0.018360843998539333
2019-05-01,SPY,selectkbest,XGBR,optuna,36,12,0.021725306800039996
2019-05-01,SPY,selectkbest,XGBR,optuna,60,12,0.021733261975143282
2019-05-01,SPY,selectkbest,XGBR,random,36,12,0.021724008330960234
2019-05-01,SPY,selectkbest,XGBR,random,60,12,0.021724008330960234
2019-05-01,SPY,shap,LGBMR,optuna,36,12,0.02172137383208963
2019-05-01,SPY,shap,LGBMR,optuna,60,12,0.021702602971821118
2019-05-01,SPY,shap,LGBMR,random,36,12,0.02172137383208963
2019-05-01,SPY,shap,LGBMR,random,60,12,0.02172137383208963
2019-05-01,SPY,shap,RFR,optuna,36,12,0.018185330205788313
2019-05-01,SPY,shap,RFR,optuna,60,12,0.018803238265183948
2019-05-01,SPY,shap,RFR,random,36,12,0.01942456161423173
2019-05-01,SPY,shap,RFR,random,60,12,0.01942456161423173
2019-05-01,SPY,shap,XGBR,optuna,36,12,0.021730350671109514
2019-05-01,SPY,shap,XGBR,optuna,60,12,0.02173214504395509
2019-05-01,SPY,shap,XGBR,random,36,12,0.019449303168640887
2019-05-01,SPY,shap,XGBR,random,60,12,0.019449303168640887
2019-05-01,VOX,causal,LGBMR,optuna,36,12,0.03175456417531373
2019-05-01,VOX,causal,LGBMR,optuna,60,12,0.03442202825227604
2019-05-01,VOX,causal,LGBMR,random,36,12,0.034742501020034906
2019-05-01,VOX,causal,LGBMR,random,60,12,0.030539093741319755
2019-05-01,VOX,causal,RFR,optuna,36,12,0.03393325830082865
2019-05-01,VOX,causal,RFR,optuna,60,12,0.03533374506110992
2019-05-01,VOX,causal,RFR,random,36,12,0.03420695165079508
2019-05-01,VOX,causal,RFR,random,60,12,0.03426093651017607
2019-05-01,VOX,causal,XGBR,optuna,36,12,0.03647141525751616
2019-05-01,VOX,causal,XGBR,optuna,60,12,0.035543764570081904
2019-05-01,VOX,causal,XGBR,random,36,12,0.03409994544758317
2019-05-01,VOX,causal,XGBR,random,60,12,0.03388098443287503
2019-05-01,VOX,selectkbest,LGBMR,optuna,36,12,0.03347795376239996
2019-05-01,VOX,selectkbest,LGBMR,optuna,60,12,0.033653204693103865
2019-05-01,VOX,selectkbest,LGBMR,random,36,12,0.033880529111468494
2019-05-01,VOX,selectkbest,LGBMR,random,60,12,0.033880529111468494
2019-05-01,VOX,selectkbest,RFR,optuna,36,12,0.030278164960254473
2019-05-01,VOX,selectkbest,RFR,optuna,60,12,0.03235742189621672
2019-05-01,VOX,selectkbest,RFR,random,36,12,0.03286882448931541
2019-05-01,VOX,selectkbest,RFR,random,60,12,0.03286882448931541
2019-05-01,VOX,selectkbest,XGBR,optuna,36,12,0.035402635290283736
2019-05-01,VOX,selectkbest,XGBR,optuna,60,12,0.03520270005560071
2019-05-01,VOX,selectkbest,XGBR,random,36,12,0.03518649549183746
2019-05-01,VOX,selectkbest,XGBR,random,60,12,0.03518649549183746
2019-05-01,VOX,shap,LGBMR,optuna,36,12,0.0342654395162413
2019-05-01,VOX,shap,LGBMR,optuna,60,12,0.034298233963444086
2019-05-01,VOX,shap,LGBMR,random,36,12,0.033740528792304256
2019-05-01,VOX,shap,LGBMR,random,60,12,0.033740528792304256
2019-05-01,VOX,shap,RFR,optuna,36,12,0.03357015184586526
2019-05-01,VOX,shap,RFR,optuna,60,12,0.03265041278542224
2019-05-01,VOX,shap,RFR,random,36,12,0.03260572537450058
2019-05-01,VOX,shap,RFR,random,60,12,0.03260572537450058
2019-05-01,VOX,shap,XGBR,optuna,36,12,0.035395988435526465
2019-05-01,VOX,shap,XGBR,optuna,60,12,0.03540895641379817
2019-05-01,VOX,shap,XGBR,random,36,12,0.03181070549328925
2019-05-01,VOX,shap,XGBR,random,60,12,0.03181070549328925
2019-05-01,XLB,causal,LGBMR,optuna,36,12,0.02919467946915493
2019-05-01,XLB,causal,LGBMR,optuna,60,12,0.0293067842258513
2019-05-01,XLB,causal,LGBMR,random,36,12,0.029582041412255403
2019-05-01,XLB,causal,LGBMR,random,60,12,0.029323799970743948
2019-05-01,XLB,causal,RFR,optuna,36,12,0.03282108165056931
2019-05-01,XLB,causal,RFR,optuna,60,12,0.030300147289850275
2019-05-01,XLB,causal,RFR,random,36,12,0.0316874489829825
2019-05-01,XLB,causal,RFR,random,60,12,0.029918314395335304
2019-05-01,XLB,causal,XGBR,optuna,36,12,0.029666243430038
2019-05-01,XLB,causal,XGBR,optuna,60,12,0.02967917845595864
2019-05-01,XLB,causal,XGBR,random,36,12,0.0291350522101916
2019-05-01,XLB,causal,XGBR,random,60,12,0.02932295011926356
2019-05-01,XLB,selectkbest,LGBMR,optuna,36,12,0.029442199478455965
2019-05-01,XLB,selectkbest,LGBMR,optuna,60,12,0.029454892265896288
2019-05-01,XLB,selectkbest,LGBMR,random,36,12,0.029580836574795252
2019-05-01,XLB,selectkbest,LGBMR,random,60,12,0.029580836574795252
2019-05-01,XLB,selectkbest,RFR,optuna,36,12,0.027881852361404516
2019-05-01,XLB,selectkbest,RFR,optuna,60,12,0.028153461158276313
2019-05-01,XLB,selectkbest,RFR,random,36,12,0.028063282539494937
2019-05-01,XLB,selectkbest,RFR,random,60,12,0.028063282539494937
2019-05-01,XLB,selectkbest,XGBR,optuna,36,12,0.029747126882100933
2019-05-01,XLB,selectkbest,XGBR,optuna,60,12,0.029697777709373235
2019-05-01,XLB,selectkbest,XGBR,random,36,12,0.0295784343678646
2019-05-01,XLB,selectkbest,XGBR,random,60,12,0.0295784343678646
2019-05-01,XLB,shap,LGBMR,optuna,36,12,0.029672001251274747
2019-05-01,XLB,shap,LGBMR,optuna,60,12,0.029672001251274747
2019-05-01,XLB,shap,LGBMR,random,36,12,0.029672001251274747
2019-05-01,XLB,shap,LGBMR,random,60,12,0.029672001251274747
2019-05-01,XLB,shap,RFR,optuna,36,12,0.029607677079546656
2019-05-01,XLB,shap,RFR,optuna,60,12,0.029499004884816098
2019-05-01,XLB,shap,RFR,random,36,12,0.02938530235510735
2019-05-01,XLB,shap,RFR,random,60,12,0.02938530235510735
2019-05-01,XLB,shap,XGBR,optuna,36,12,0.029742833219769796
2019-05-01,XLB,shap,XGBR,optuna,60,12,0.029768677810645693
2019-05-01,XLB,shap,XGBR,random,36,12,0.029914270068859303
2019-05-01,XLB,shap,XGBR,random,60,12,0.029914270068859303
2019-05-01,XLE,causal,LGBMR,optuna,36,12,0.04953614210143491
2019-05-01,XLE,causal,LGBMR,optuna,60,12,0.04724700376544892
2019-05-01,XLE,causal,LGBMR,random,36,12,0.04933499386438622
2019-05-01,XLE,causal,LGBMR,random,60,12,0.04936014808563281
2019-05-01,XLE,causal,RFR,optuna,36,12,0.0489558557985611
2019-05-01,XLE,causal,RFR,optuna,60,12,0.049406433675857085
2019-05-01,XLE,causal,RFR,random,36,12,0.05009494597475109
2019-05-01,XLE,causal,RFR,random,60,12,0.05014023232243866
2019-05-01,XLE,causal,XGBR,optuna,36,12,0.05177704063286187
2019-05-01,XLE,causal,XGBR,optuna,60,12,0.05205951340522963
2019-05-01,XLE,causal,XGBR,random,36,12,0.04859931144851337
2019-05-01,XLE,causal,XGBR,random,60,12,0.049475981731711846
2019-05-01,XLE,selectkbest,LGBMR,optuna,36,12,0.04994742960365978
2019-05-01,XLE,selectkbest,LGBMR,optuna,60,12,0.04985603232299974
2019-05-01,XLE,selectkbest,LGBMR,random,36,12,0.05037999192034846
2019-05-01,XLE,selectkbest,LGBMR,random,60,12,0.05037999192034846
2019-05-01,XLE,selectkbest,RFR,optuna,36,12,0.04841107297921872
2019-05-01,XLE,selectkbest,RFR,optuna,60,12,0.04889001994441445
2019-05-01,XLE,selectkbest,RFR,random,36,12,0.04918904998137831
2019-05-01,XLE,selectkbest,RFR,random,60,12,0.04918904998137831
2019-05-01,XLE,selectkbest,XGBR,optuna,36,12,0.05185077331185056
2019-05-01,XLE,selectkbest,XGBR,optuna,60,12,0.0500886341619526
2019-05-01,XLE,selectkbest,XGBR,random,36,12,0.04920441878601129
2019-05-01,XLE,selectkbest,XGBR,random,60,12,0.04920441878601129
2019-05-01,XLE,shap,LGBMR,optuna,36,12,0.05134871134255348
2019-05-01,XLE,shap,LGBMR,optuna,60,12,0.051343171617051
2019-05-01,XLE,shap,LGBMR,random,36,12,0.051761943009428095
2019-05-01,XLE,shap,LGBMR,random,60,12,0.051761943009428095
2019-05-01,XLE,shap,RFR,optuna,36,12,0.051185946313648305
2019-05-01,XLE,shap,RFR,optuna,60,12,0.050350345016286706
2019-05-01,XLE,shap,RFR,random,36,12,0.05066263594949641
2019-05-01,XLE,shap,RFR,random,60,12,0.05066263594949641
2019-05-01,XLE,shap,XGBR,optuna,36,12,0.050716874135273954
2019-05-01,XLE,shap,XGBR,optuna,60,12,0.052907486305700704
2019-05-01,XLE,shap,XGBR,random,36,12,0.05458828311619547
2019-05-01,XLE,shap,XGBR,random,60,12,0.05458828311619547
2019-05-01,XLF,causal,LGBMR,optuna,36,12,0.03992751307819347
2019-05-01,XLF,causal,LGBMR,optuna,60,12,0.0409961639689415
2019-05-01,XLF,causal,LGBMR,random,36,12,0.03986877804144043
2019-05-01,XLF,causal,LGBMR,random,60,12,0.04001455896367539
2019-05-01,XLF,causal,RFR,optuna,36,12,0.04197245347603917
2019-05-01,XLF,causal,RFR,optuna,60,12,0.04283964086439223
2019-05-01,XLF,causal,RFR,random,36,12,0.041549629885542796
2019-05-01,XLF,causal,RFR,random,60,12,0.04218149896121002
2019-05-01,XLF,causal,XGBR,optuna,36,12,0.03968638511568909
2019-05-01,XLF,causal,XGBR,optuna,60,12,0.03955607066607414
2019-05-01,XLF,causal,XGBR,random,36,12,0.04196611108736649
2019-05-01,XLF,causal,XGBR,random,60,12,0.043117324367113394
2019-05-01,XLF,selectkbest,LGBMR,optuna,36,12,0.04213201008801566
2019-05-01,XLF,selectkbest,LGBMR,optuna,60,12,0.042110847197943224
2019-05-01,XLF,selectkbest,LGBMR,random,36,12,0.04141644469660969
2019-05-01,XLF,selectkbest,LGBMR,random,60,12,0.04141644469660969
2019-05-01,XLF,selectkbest,RFR,optuna,36,12,0.041969793925387945
2019-05-01,XLF,selectkbest,RFR,optuna,60,12,0.04197200408774078
2019-05-01,XLF,selectkbest,RFR,random,36,12,0.04113177615346258
2019-05-01,XLF,selectkbest,RFR,random,60,12,0.04113177615346258
2019-05-01,XLF,selectkbest,XGBR,optuna,36,12,0.039686748607522776
2019-05-01,XLF,selectkbest,XGBR,optuna,60,12,0.042756435622918004
2019-05-01,XLF,selectkbest,XGBR,random,36,12,0.042157412980373454
2019-05-01,XLF,selectkbest,XGBR,random,60,12,0.042157412980373454
2019-05-01,XLF,shap,LGBMR,optuna,36,12,0.039762853527997924
2019-05-01,XLF,shap,LGBMR,optuna,60,12,0.03986896875336746
2019-05-01,XLF,shap,LGBMR,random,36,12,0.03979156128753608
2019-05-01,XLF,shap,LGBMR,random,60,12,0.03979156128753608
2019-05-01,XLF,shap,RFR,optuna,36,12,0.03810592947333127
2019-05-01,XLF,shap,RFR,optuna,60,12,0.038269744065897324
2019-05-01,XLF,shap,RFR,random,36,12,0.039191631146756035
