n_estimators,learning_rate,num_leaves,feature_fraction,bagging_fraction,max_depth,reg_alpha,reg_lambda,Modelo,Metodo,ETF,date
100,0.06952278662498483,43,0.7477354288112442,0.6280107238459129,15,0.490851803828977,1.1810324257791611,LGBMR,5,XLY,2023-12-31
109,0.03715515693769673,31,0.6554052456493222,0.654522833403465,10,0.49982210846512487,1.1675023538710274,LGBMR,5,XLY,2023-12-31
299,0.058964171729496424,31,0.7898124404655484,0.6620619378642558,10,0.49764442655717633,1.273967417928959,LGBMR,5,XLY,2023-12-31
118,0.09885440611143204,37,0.6536776642981903,0.6006402164974948,18,0.2745970398522912,1.1584514573842466,LGBMR,5,XLV,2023-12-31
208,0.01338376239060341,36,0.6159925607275912,0.7731913999281871,13,0.10069741455741395,1.193028422129713,LGBMR,5,XLV,2023-12-31
268,0.09964757786639598,42,0.7438366066986438,0.6862784301269573,16,0.38791391754311033,1.468910825545775,LGBMR,5,XLP,2023-12-31
224,0.08254170358776072,47,0.6343261889390869,0.6636519731506567,12,0.31210700541593545,1.143487505218086,LGBMR,5,XLU,2023-12-31
263,0.06984231112332932,50,0.6653089332389264,0.7998453821010106,18,0.28143408717414997,1.1829229419886054,LGBMR,5,XLV,2023-12-31
191,0.020835621256643084,44,0.6041202581670457,0.6537970003712903,16,0.4994361868005769,1.3098761489816384,LGBMR,5,XLY,2023-12-31
173,0.052593598167013214,39,0.646052944548842,0.7707389573337197,12,0.1943361770113525,1.3910907423943917,LGBMR,5,XLV,2023-12-31
249,0.024649727356449713,46,0.7166207970526718,0.6541027032508567,17,0.29292771935974893,1.396861928787192,LGBMR,5,XLU,2023-12-31
100,0.028006581618893668,37,0.6846007368682341,0.6810619247605451,13,0.48350328008911736,1.1145336183047867,LGBMR,5,IYR,2023-12-31
249,0.05968372672054619,33,0.7974015157586525,0.6293605758680165,19,0.41079124818591983,1.0393822008299254,LGBMR,5,XLU,2023-12-31
101,0.04649622123014054,42,0.7817240031750318,0.7093867540937855,11,0.30634891240015477,1.0829285582916546,LGBMR,5,XLU,2023-12-31
101,0.01220818859571123,46,0.7848804433005688,0.6320994741332019,14,0.49236347449271356,1.274967830416898,LGBMR,5,IYR,2023-12-31
300,0.010686140000317604,31,0.7994371193258887,0.6105781059586095,10,0.49308141510152403,1.4217997626225947,LGBMR,5,IYR,2023-12-31
150,0.010421882641638142,41,0.7286807508987838,0.7606088699659129,17,0.4462670077839891,1.4163138447642614,LGBMR,5,VOX,2023-12-31
136,0.011723385787325133,39,0.7248843389384363,0.6503723767641244,13,0.43723044184128007,1.3508776067887165,LGBMR,5,VOX,2023-12-31
231,0.012308347305154673,49,0.6638757320588325,0.6007355403080065,12,0.38288017843831995,1.1005900991263544,LGBMR,5,VOX,2023-12-31
109,0.010947062189504572,36,0.6404803481446137,0.6975417418840876,13,0.4407485812294838,1.4765434916556313,LGBMR,5,IYR,2023-12-31
151,0.06931901263900903,50,0.7402070824518678,0.6040531243534678,10,0.4982667525196065,1.493860695240337,LGBMR,5,SPY,2023-12-31
242,0.08341270574887381,35,0.6788407117960883,0.6345168863636248,10,0.4999412324188118,1.2665199464349035,LGBMR,5,SPY,2023-12-31
233,0.06858730326977222,31,0.6022978609889424,0.6517960221598705,11,0.49640343522140246,1.4981598271445915,LGBMR,5,SPY,2023-12-31
220,0.08333441793410057,47,0.6625960816214649,0.789623724815818,14,0.4598726164134362,1.0568880295705794,LGBMR,5,VOX,2023-12-31
124,0.09075034805462304,34,0.735763325230977,0.6603745130515437,13,0.4996203376904601,1.1635823345651475,LGBMR,5,SPY,2023-12-31
